Species	Status	min_age	max_age
Paramacellodus_keebleri	extinct	100.5	125
Paramacellodidae	extinct	100.5	125
Teiidae	extinct	100.5	125
Ptilotodon_wilsoni	extinct	100.5	125
Teiidae	extinct	100.5	125
Squamata	extinct	100.5	125
Paramacellodidae	extinct	100.5	125
Ptilotodon_wilsoni	extinct	100.5	125
Teiidae	extinct	100.5	125
Squamata	extinct	100.5	125
Yabeinosaurus_robustus	extinct	113	125
Liaoningolacerta_brevirostra	extinct	122.46	130
Palaeosaniwa_canadensis	extinct	66	70.6
Lacertilia	extinct	66	72.1
Mosasauridae	extinct	93.9	100.5
Prognathodon	extinct	93.9	100.5
Arcanosaurus_ibericus	extinct	122.46	130
Squamata	extinct	145	157.3
Lacertilia	extinct	130	163.5
Lacertidae	extinct	56	59.2
Lacertidae	extinct	56	59.2
Ectenosaurus_clidastoides	extinct	85.8	89.3
Clidastes	extinct	70.6	85.8
Clidastes	extinct	70.6	83.5
Tylosaurus_ivoensis	extinct	70.6	83.5
Tylosaurus_ivoensis	extinct	72.1	83.6
Tylosaurus_ivoensis	extinct	70.6	83.5
Varanus_prisca	extinct	0.0117	2.588
Squamata	extinct	41.3	56
Purbicella_ragei	extinct	140.2	145
Palaeophis	extinct	48.6	58.7
Seismophis_septentrionalis	extinct	93.9	100.5
Seismophis_septentrionalis	extinct	93.9	100.5
Palaeonatrix_lehmani	extinct	15.97	16.9
Scolecophidia	extinct	15.97	16.9
Falseryx_petersbuchi	extinct	15.97	16.9
Bavarioboa_hermi	extinct	15.97	16.9
Palaeonatrix_lehmani	extinct	15.97	16.9
Neonatrix_nova	extinct	15.97	16.9
Texasophis_bohemiacus	extinct	15.97	16.9
Texasophis_bohemiacus	extinct	15.97	16.9
Coluber_dolnicensis	extinct	15.97	16.9
Colubridae	extinct	15.97	16.9
Vipera_platyspondyla	extinct	15.97	16.9
Vipera_antiqua	extinct	15.97	16.9
Viperidae	extinct	15.97	16.9
Colubroidea	extinct	15.97	16.9
Natrix_longivertebrata	extinct	11.1	12.75
Natrix_longivertebrata	extinct	11.1	12.75
Iguanidae	extinct	61.6	66
Coniophis	extinct	61.6	66
Boidae	extinct	61.6	66
Boidae	extinct	61.6	66
Boidae	extinct	61.6	66
Mosasaurus_hoffmanni	extinct	66	70.6
Gekkonidae	extinct	13.65	23.03
Scincidae	extinct	13.65	23.03
Lacertidae	extinct	13.65	23.03
Ophisaurus	extinct	13.65	23.03
Blanus_gracilis	extinct	13.65	23.03
Eoanilius_oligocenicus	extinct	13.65	23.03
Natricinae	extinct	13.65	23.03
Vipera	extinct	13.65	23.03
Chamaeleo_caroliquarti	extinct	15.97	16.9
Palaeocordylus_bohemicus	extinct	15.97	16.9
Palaeocordylus_bohemicus	extinct	15.97	16.9
Lacerta	extinct	15.97	16.9
Lacerta	extinct	15.97	16.9
Miolacerta_tenuis	extinct	15.97	16.9
Amblyolacerta_dolnicensis	extinct	15.97	16.9
Lacertidae	extinct	15.97	16.9
Ophisaurus_spinari	extinct	15.97	16.9
Ophisaurus_spinari	extinct	15.97	16.9
Ophisaurus	extinct	15.97	16.9
Ophisaurus	extinct	15.97	16.9
Pseudopus	extinct	15.97	16.9
Ophisaurus	extinct	15.97	16.9
Anguidae	extinct	15.97	16.9
Xestops	extinct	15.97	16.9
Anguidae	extinct	15.97	16.9
Anguidae	extinct	15.97	16.9
Scincidae	extinct	15.97	16.9
Blanus_gracilis	extinct	15.97	16.9
Squamata	extinct	15.97	16.9
Blanus_gracilis	extinct	15.97	16.9
Squamata	extinct	15.97	16.9
Vipera	extinct	11.1	12.75
Colubridae	extinct	11.1	12.75
Macrostomata	extinct	11.1	12.75
Colubridae	extinct	11.1	12.75
Rottophis_atavus	extinct	23.03	28.4
Eoanilius_oligocenicus	extinct	28.4	33.9
Eoanilius_oligocenicus	extinct	23.03	28.4
Eoanilius_oligocenicus	extinct	28.4	33.9
Boinae	extinct	28.4	33.9
Bransateryx_vireti	extinct	28.4	33.9
Bransateryx_vireti	extinct	28.4	33.9
Bransateryx_vireti	extinct	23.03	28.4
Rottophis_atavus	extinct	23.03	28.4
Platyspondylia	extinct	28.4	33.9
Texasophis_bohemiacus	extinct	28.4	33.9
Eoanilius_oligocenicus	extinct	16.9	20
Bransateryx_vireti	extinct	22.4	23.03
Ardeosaurus_brevipes	extinct	150.8	155.7
Boidae	extinct	59.2	61.6
Eryx	extinct	16.9	20
Colubridae	extinct	16.9	20
Natricinae	extinct	16.9	20
Coluber_cadurci	extinct	22.4	23.03
Mosasauroidea	extinct	66	100.5
Mosasauroidea	extinct	66	100.5
Mosasauria	extinct	66	83.5
Plesiolacerta_eratosthenesi	extinct	23.03	28.4
Palaeophis_tamdy	extinct	37.2	48.6
Palaeophis_nessovi	extinct	37.2	48.6
Palaeophis	extinct	37.2	48.6
Ogmophis_miocompactus	extinct	15.97	20.43
Calamagras_weigeli	extinct	15.97	20.43
Charina_prebottae	extinct	15.97	20.43
Pterygoboa_miocenica	extinct	15.97	20.43
Neonatrix_elongata	extinct	15.97	20.43
Salvadora_paleolineata	extinct	15.97	20.43
Dakotaophis	extinct	15.97	20.43
Calamagras_platyspondyla	extinct	26.3	30.8
Anilioides_nebraskensis	extinct	26.3	30.8
Goinophis_minusculus	extinct	26.3	30.8
Calamagras_platyspondyla	extinct	26.3	30.8
Anilioides_nebraskensis	extinct	26.3	30.8
Geringophis_vetus	extinct	33.3	33.9
Boidae	extinct	20.43	24.8
Colubridae	extinct	20.43	24.8
Eumeces	extinct	13.6	15.97
Colubridae	extinct	13.6	15.97
Viperidae	extinct	13.6	15.97
Sceloporus	extinct	13.6	15.97
Ophisaurus	extinct	13.6	15.97
Charina_prebottae	extinct	13.6	15.97
Paracoluber_storeri	extinct	13.6	15.97
Elaphe_nebraskensis	extinct	13.6	15.97
Lampropeltis_similis	extinct	13.6	15.97
Colubrinae	extinct	13.6	15.97
Gerrhonotus	extinct	13.6	15.97
Dakotaophis	extinct	13.6	15.97
Elaphe_nebraskensis	extinct	13.6	15.97
Salvadora_paleolineata	extinct	13.6	15.97
Leiocephalus	extinct	13.6	15.97
Sceloporus	extinct	13.6	15.97
Eumeces	extinct	13.6	15.97
Paleoheterodon_tiheni	extinct	13.6	15.97
Dakotaophis	extinct	13.6	15.97
Elaphe_nebraskensis	extinct	13.6	15.97
Lampropeltis_similis	extinct	13.6	15.97
Salvadora_paleolineata	extinct	13.6	15.97
Nerodia	extinct	13.6	15.97
Elaphe_nebraskensis	extinct	13.6	15.97
Thamnophis	extinct	13.6	15.97
Kataria_anisodonta	extinct	61.6	66
Dollosaurus	extinct	72.1	83.6
Eonatator	extinct	72.1	83.6
Platecarpus	extinct	72.1	83.6
Eonatator	extinct	72.1	83.6
Dollosaurus	extinct	70.6	83.5
Hainosaurus	extinct	70.6	83.5
Eonatator	extinct	70.6	83.5
Platecarpus	extinct	70.6	83.5
Ophisaurus	extinct	0.0117	0.126
Ophisaurus	extinct	0.3	1.8
Ophisaurus	extinct	1.8	4.9
Cnemidophorus	extinct	1.8	4.9
Cnemidophorus_sexlineatus	extinct	1.8	4.9
Eumeces	extinct	1.8	4.9
Phrynosoma	extinct	1.8	4.9
Sceloporus_robustus	extinct	1.8	4.9
Elaphe	extinct	4.9	10.3
Natrix	extinct	1.8	4.9
Thamnophis	extinct	1.8	4.9
Coluber	extinct	1.8	4.9
Elaphe	extinct	1.8	4.9
Elaphe_vulpina	extinct	1.8	4.9
Lampropeltis	extinct	1.8	4.9
Sceloporus_undulatus	extant	1.8	4.9
Sceloporus_robustus	extinct	1.8	4.9
Cnemidophorus_sexlineatus	extinct	1.8	4.9
Eumeces	extinct	1.8	4.9
Coluber	extinct	1.8	4.9
Elaphe_vulpina	extinct	1.8	4.9
Heterodon	extinct	1.8	4.9
Lampropeltis_triangulum	extinct	1.8	4.9
Nerodia_sipedon	extinct	1.8	4.9
Pituophis	extinct	1.8	4.9
Storeria	extinct	1.8	4.9
Thamnophis	extinct	1.8	4.9
Thamnophis_sirtalis	extant	1.8	4.9
Crotalus	extinct	1.8	4.9
Mosasaurus_hoffmanni	extinct	66	70.6
Plioplatecarpus	extinct	66	70.6
Mosasauridae	extinct	66	70.6
Plioplatecarpus	extinct	66	70.6
Mosasaurus	extinct	66	70.6
Mosasaurus	extinct	66	70.6
Mosasaurus_hoffmanni	extinct	66	72.1
Prognathodon	extinct	66	72.1
Prognathodon_saturator	extinct	66	72.1
Platecarpus	extinct	66	72.1
Halisaurus	extinct	66	72.1
Phosphorosaurus	extinct	66	72.1
Halisaurinae	extinct	89.3	93.5
Tupinambis	extinct	4	9
Prognathodon_sectorius	extinct	70.6	83.5
Phrynosoma	extinct	0.0117	0.126
Phrynosoma	extinct	0.0117	0.126
Crotaphytus	extinct	0.0117	0.126
Sceloporus_undulatus	extant	0.0117	0.126
Elaphe	extinct	0.0117	0.126
Salvadora	extinct	0.0117	0.126
Thamnophis	extinct	0.0117	0.126
Thamnophis	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Phrynosoma	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Phrynosoma	extinct	0.0117	0.126
Sceloporus_undulatus	extant	0.0117	0.126
Salvadora	extinct	0.0117	0.126
Thamnophis	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Phrynosoma	extinct	0.0117	0.126
Crotaphytus	extinct	0.0117	0.126
Sceloporus_undulatus	extant	0.0117	0.126
Thamnophis	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Conantophis_alachuaensis	extinct	30.8	33.3
Mosasauroidea	extinct	66	100.5
Platecarpus	extinct	66	100.5
Totlandophis_americanus	extinct	30.8	33.3
Calamagras_platyspondyla	extinct	30.8	33.3
Geringophis_robustus	extinct	30.8	33.3
Geringophis	extinct	30.8	33.3
Colubroidea	extinct	30.8	33.3
Floridaophis_auffenbergi	extinct	30.8	33.3
Paleoheterodon_tiheni	extinct	13.6	15.97
Elaphe	extinct	13.6	15.97
Thamnophis	extinct	13.6	15.97
Cnemidophorus	extinct	4.9	10.3
Dunnophis	extinct	40.4	46.2
Coniophis	extinct	40.4	46.2
Dawsonophis	extinct	40.4	46.2
Ogmophis_voorhiesi	extinct	40.4	46.2
Boinae	extinct	40.4	46.2
Boavus	extinct	40.4	46.2
Anolis_carolinensis	extinct	0.0117	0.126
Ophisaurus_ventralis	extinct	0.0117	0.126
Eumeces	extinct	0.0117	0.126
Nerodia_sipedon	extinct	0.0117	0.126
Heterodon_platyrhinos	extinct	0.0117	0.126
Rhadinaea	extinct	0.0117	0.126
Carphophis_amoenus	extinct	0.0117	0.126
Coluber_constrictor	extinct	0.0117	0.126
Masticophis	extinct	0.0117	0.126
Elaphe	extinct	0.0117	0.126
Micrurus	extinct	0.0117	0.126
Agkistrodon_piscivorous	extinct	0.0117	0.126
Crotalus_adamanteus	extinct	0.0117	0.126
Sceloporus	extinct	0.0117	0.126
Sceloporus	extinct	0.0117	0.126
Lepidophyma	extinct	0.0117	0.126
Cnemidophorus	extinct	0.0117	0.126
Colubrinae	extinct	0.0117	0.126
Phrynosoma	extinct	0.3	1.8
Eumeces	extinct	0.3	1.8
Nerodia_sipedon	extinct	0.3	1.8
Thamnophis_sirtalis	extant	0.3	1.8
Heterodon	extinct	0.3	1.8
Elaphe_vulpina	extinct	0.3	1.8
Eumeces	extinct	0.3	1.8
Cnemidophorus_sexlineatus	extinct	0.3	1.8
Heterodon_platyrhinos	extinct	0.3	1.8
Coluber	extinct	0.3	1.8
Colubrinae	extinct	0.3	1.8
Nerodia_sipedon	extinct	0.3	1.8
Thamnophis	extinct	0.3	1.8
Tropidoclonion	extinct	0.3	1.8
Natricinae	extinct	0.3	1.8
Crotalus	extinct	0.3	1.8
Eumeces	extinct	0.3	1.8
Heterodon_platyrhinos	extinct	0.3	1.8
Nerodia_sipedon	extinct	0.3	1.8
Tropidoclonion	extinct	0.3	1.8
Natricinae	extinct	0.3	1.8
Crotaphytus	extinct	0.3	1.8
Holbrookia	extinct	0.3	1.8
Sceloporus_undulatus	extant	0.3	1.8
Phrynosoma	extinct	0.3	1.8
Natrix	extinct	0.3	1.8
Thamnophis	extinct	0.3	1.8
Coluber	extinct	0.3	1.8
Lampropeltis_getulus	extant	0.3	1.8
Rhinocheilus	extinct	0.3	1.8
Crotalus	extinct	0.3	1.8
Ophisaurus	extinct	0.3	1.8
Eumeces_fasciatus	extinct	0.3	1.8
Regina	extinct	0.3	1.8
Nerodia_sipedon	extinct	0.3	1.8
Thamnophis_sirtalis	extant	0.3	1.8
Natricinae	extinct	0.3	1.8
Heterodon	extinct	0.3	1.8
Coluber	extinct	0.3	1.8
Pituophis_melanoleucus	extant	0.3	1.8
Colubrinae	extinct	0.3	1.8
Sistrurus	extinct	0.3	1.8
Holbrookia	extinct	0.3	1.8
Crotaphytus	extinct	0.3	1.8
Sceloporus	extinct	0.3	1.8
Sceloporus_undulatus	extant	0.3	1.8
Eumeces_fasciatus	extinct	0.3	1.8
Eumeces	extinct	0.3	1.8
Ophisaurus	extinct	0.3	1.8
Tantilla	extinct	0.3	1.8
Colubrinae	extinct	0.3	1.8
Elaphe_guttata	extinct	0.3	1.8
Lampropeltis_getulus	extant	0.3	1.8
Lampropeltis_triangulum	extinct	0.3	1.8
Nerodia	extinct	0.3	1.8
Storeria	extinct	0.3	1.8
Thamnophis	extinct	0.3	1.8
Tropidoclonion	extinct	0.3	1.8
Micrurus	extinct	0.3	1.8
Crotalus	extinct	0.3	1.8
Crotalus_horridus	extinct	0.3	1.8
Anolis_carolinensis	extinct	0.0117	0.126
Ophisaurus_ventralis	extinct	0.0117	0.126
Eumeces	extinct	0.0117	0.126
Rhineura_floridana	extinct	0.0117	0.126
Rhadinaea	extinct	0.0117	0.126
Diadophis_punctatus	extinct	0.0117	0.126
Heterodon_platyrhinos	extinct	0.0117	0.126
Heterodon_simus	extinct	0.0117	0.126
Coluber_constrictor	extinct	0.0117	0.126
Masticophis	extinct	0.0117	0.126
Drymarchon	extinct	0.0117	0.126
Elaphe	extinct	0.0117	0.126
Pituophis_melanoleucus	extant	0.0117	0.126
Thamnophis_sirtalis	extant	0.0117	0.126
Thamnophis	extinct	0.0117	0.126
Micrurus	extinct	0.0117	0.126
Sistrurus	extinct	0.0117	0.126
Agkistrodon	extinct	0.0117	0.126
Crotalus_adamanteus	extinct	0.0117	0.126
Holbrookia	extinct	0.3	1.8
Storeria	extinct	0.3	1.8
Thamnophis_sirtalis	extant	0.3	1.8
Thamnophis	extinct	0.3	1.8
Thamnophis	extinct	0.3	1.8
Heterodon	extinct	0.3	1.8
Colubrinae	extinct	0.3	1.8
Opheodrys	extinct	0.3	1.8
Mosasauridae	extinct	93.9	100.5
Mosasauridae	extinct	72.1	83.6
Ilekia_sibirica	extinct	125	132.9
Saurillodon	extinct	125	132.9
Shestakovia_voronkevichi	extinct	125	132.9
Scincomorpha	extinct	109	112.03
Hordleophis_balconae	extinct	33.9	37.2
Heterodon_platyrhinos	extinct	0.3	1.8
Colubrinae	extinct	0.3	1.8
Elaphe_vulpina	extinct	0.3	1.8
Lampropeltis_getulus	extant	0.3	1.8
Lampropeltis_triangulum	extinct	0.3	1.8
Pituophis_melanoleucus	extant	0.3	1.8
Thamnophis	extinct	0.3	1.8
Nerodia	extinct	0.3	1.8
Eumeces	extinct	1.8	4.9
Mosasaurus	extinct	72.1	83.6
Mosasauridae	extinct	66	72.1
Leiodon	extinct	66	72.1
Mosasaurinae	extinct	66	72.1
Platecarpus_tympaniticus	extinct	66	72.1
Prognathodon_solvayi	extinct	66	72.1
Tylosaurus	extinct	70.6	83.5
Plioplatecarpus_marshi	extinct	66	70.6
Prognathodon_sectorius	extinct	66	70.6
Mosasauridae	extinct	66	70.6
Hainosaurus	extinct	70.6	83.5
Prognathodon_compressidens	extinct	70.6	83.5
Hainosaurus	extinct	70.6	83.5
Tylosaurinae	extinct	83.5	85.8
Plioplatecarpinae	extinct	83.5	85.8
Prognathodon_mosasauroides	extinct	66	70.6
Prognathodon_compressidens	extinct	72.1	83.6
Tylosaurinae	extinct	86.3	89.8
Prognathodon	extinct	89.8	93.9
Mosasauridae	extinct	66	70.6
Mosasaurus_hoffmanni	extinct	66	70.6
Tylosaurus	extinct	85.8	89.3
Platecarpus_tympaniticus	extinct	85.8	89.3
Clidastes	extinct	85.8	89.3
Platecarpus_tympaniticus	extinct	85.8	89.3
Mosasaurus_missouriensis	extinct	72.1	83.6
Mosasaurus_maximus	extinct	66	72.1
Russellosaurina	extinct	66	72.1
Mosasaurus_beaugei	extinct	66	70.6
Platecarpus	extinct	66	70.6
Globidens_phosphaticus	extinct	66	70.6
Igdamanosaurus_aegyptiacus	extinct	66	70.6
Mosasaurus	extinct	66	70.6
Mosasaurus	extinct	66	70.6
Russellosaurina	extinct	66	70.6
Ophisaurus	extinct	15.97	20.43
Pterygoboa_delawarensis	extinct	15.97	20.43
Calamagras	extinct	15.97	20.43
Boidae	extinct	15.97	20.43
Ameiseophis_robinsoni	extinct	15.97	20.43
Pollackophis_depressus	extinct	15.97	20.43
Crotalinae	extinct	15.97	20.43
Mosasaurus_beaugei	extinct	66	83.5
Prognathodon_giganteus	extinct	66	83.5
Platecarpus	extinct	66	83.5
Plioplatecarpini	extinct	66	83.5
Prognathodon	extinct	66	83.5
Mosasaurus	extinct	66	83.5
Globidens_phosphaticus	extinct	66	83.5
Igdamanosaurus_aegyptiacus	extinct	66	72.1
Globidens_phosphaticus	extinct	66	72.1
Mosasauridae	extinct	66	72.1
Tylosaurinae	extinct	66	72.1
Mosasaurinae	extinct	61.6	83.5
Prognathodon	extinct	61.6	83.5
Mosasauridae	extinct	89.3	93.5
Yaguarasaurus_columbianus	extinct	85.8	89.3
Eonatator_coellensis	extinct	72.1	83.6
Prognathodon	extinct	66	70.6
Prognathodon	extinct	66	70.6
Mosasauridae	extinct	66	70.6
Plioplatecarpus	extinct	66	70.6
Halisaurus	extinct	66	70.6
Prognathodon_solvayi	extinct	66	70.6
Hainosaurus_bernardi	extinct	66	70.6
Prognathodon_giganteus	extinct	70.6	83.5
Globidens_dakotensis	extinct	70.6	83.5
Carinodens_belgicus	extinct	66	70.6
Prognathodon_saturator	extinct	66	70.6
Prognathodon_solvayi	extinct	70.6	83.5
Platecarpus	extinct	89.3	93.5
Platecarpus	extinct	85.8	89.3
Mosasaurinae	extinct	66	72.1
Carinodens_minalmamar	extinct	66	70.6
Halisaurus	extinct	66	72.1
Mosasaurus	extinct	66	72.1
Plioplatecarpus	extinct	66	72.1
Prognathodon	extinct	66	72.1
Hainosaurus	extinct	72.1	83.6
Prognathodon_solvayi	extinct	70.6	83.5
Mosasaurus	extinct	70.6	83.5
Mosasaurus	extinct	66	100.5
Platecarpus	extinct	83.6	86.3
Mosasauridae	extinct	66	72.1
Plioplatecarpinae	extinct	66	72.1
Plioplatecarpinae	extinct	89.8	100.5
Mosasauridae	extinct	66	72.1
Dollosaurus	extinct	72.1	83.6
Dollosaurus	extinct	72.1	83.6
Dollosaurus	extinct	72.1	83.6
Dollosaurus	extinct	72.1	83.6
Dollosaurus	extinct	70.6	83.5
Tylosaurus_kansasensis	extinct	89.8	93.9
Leiodon	extinct	66	72.1
Carinodens_belgicus	extinct	66	72.1
Mosasauridae	extinct	66	72.1
Carinodens_belgicus	extinct	66	72.1
Palaeophis_maghrebianus	extinct	47.8	56
Ophidia	extinct	11.608	15.97
Lacertilia	extinct	0	2.588
Cyclura	extinct	0.0117	2.588
Anolis	extinct	0.0117	2.588
Squamata	extinct	0.0117	2.588
Serpentes	extinct	0.781	2.588
Cyclura	extinct	0	0.0117
Serpentes	extinct	0	0.0117
Cyclura	extinct	0	0.0117
Lacertilia	extinct	0	0.0117
Serpentes	extinct	0	0.0117
Cyclura	extinct	0	0.0117
Cyclura	extinct	0	0.0117
Anolis	extinct	0	0.0117
Paradipsosaurus_mexicanus	extinct	40.4	50.3
Phrynosoma	extinct	1.8	4.9
Sceloporus	extinct	1.8	4.9
Sceloporus	extinct	4.9	10.3
Phrynosoma	extinct	4.9	10.3
Teiidae	extinct	70.6	83.5
Glyptosaurinae	extinct	70.6	83.5
Chamops	extinct	70.6	83.5
Romeosaurus_fumanensis	extinct	89.3	93.5
Romeosaurus_fumanensis	extinct	83.5	89.3
Teiidae	extinct	70.6	83.5
Chamops	extinct	70.6	83.5
Pythonidae	extinct	15.97	23.03
Sauromalus	extinct	0.0117	0.126
Crotaphytus	extinct	0.0117	0.126
Phrynosoma	extinct	0.0117	0.126
Cnemidophorus	extinct	0.0117	0.126
Heloderma	extinct	0.0117	0.126
Lampropeltis_getulus	extant	0.0117	0.126
Masticophis	extinct	0.0117	0.126
Pituophis	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Crotalus	extinct	0.0117	0.126
Varanus	extinct	0.0117	2.588
Tiliqua	extinct	0.0117	2.588
Serpentes	extinct	0.0117	2.588
Aristelliger	extinct	0.0117	2.588
Sphaerodactylus	extinct	0.0117	2.588
Anolis	extinct	0.0117	2.588
Anolis	extinct	0.0117	2.588
Anolis	extinct	0.0117	2.588
Anolis	extinct	0.0117	2.588
Anolis	extinct	0.0117	2.588
Cyclura	extinct	0.0117	2.588
Leiocephalus	extinct	0.0117	2.588
Ameiva	extinct	0.0117	2.588
Typhlops	extinct	0.0117	2.588
Epicrates	extinct	0.0117	2.588
Anolis	extinct	0	0.0117
Typhlops	extinct	0	0.0117
Epicrates	extinct	0	0.0117
Squamata	extinct	66	72.1
Serpentes	extinct	66	72.1
Morelia_riversleighensis	extinct	11.608	15.97
Morelia_riversleighensis	extinct	23.03	28.4
Morelia_riversleighensis	extinct	11.608	15.97
Amphisbaenidae	extinct	23.03	28.4
Pseudeumeces	extinct	23.03	28.4
Miolacerta	extinct	23.03	28.4
Lacerta	extinct	23.03	28.4
Lacerta	extinct	23.03	28.4
Lacerta	extinct	23.03	28.4
Lacerta	extinct	23.03	28.4
Ophisaurus	extinct	23.03	28.4
Anguis	extinct	23.03	28.4
Merkurosaurus	extinct	23.03	28.4
Eoanilius_oligocenicus	extinct	23.03	28.4
Texasophis_hecki	extinct	23.03	28.4
Colubrinae	extinct	23.03	28.4
Viperidae	extinct	23.03	28.4
Merkurosaurus_ornatus	extinct	15.97	20
Morelia_riversleighensis	extinct	11.608	15.97
Elapidae	extinct	15.97	23.03
Dolichosauridae	extinct	89.3	100.5
Serpentes	extinct	93.5	99.6
Leptochamops_denticulatus	extinct	66	70.6
Contogenys	extinct	66	70.6
Lacertilia	extinct	66	70.6
Coniophis	extinct	66	70.6
Saurillus	extinct	139.8	145
Romeosaurus_sorbinii	extinct	89.3	93.5
Lacertidae	extinct	8.7	11.608
Dopasia	extinct	8.7	11.608
Colubridae	extinct	8.7	11.608
Naja_antiqua	extinct	8.7	11.608
Desertiguana_gobiensis	extinct	72.1	83.6
Catactegenys_solaster	extinct	70.6	83.5
Scincomorpha	extinct	70.6	83.5
Xenosauridae	extinct	70.6	83.5
Parasaniwa_wyomingensis	extinct	70.6	83.5
Platynota	extinct	70.6	83.5
Nidophis_insularis	extinct	66	72.1
Russellosaurina	extinct	89.3	93.5
Glyptogenys_ornata	extinct	70.6	83.5
Sphenosiagon_simplex	extinct	70.6	83.5
Gerontoseps_irvinensis	extinct	70.6	83.5
Socognathus_unicuspis	extinct	70.6	83.5
Leptochamops_thrinax	extinct	70.6	83.5
Leptochamops_denticulatus	extinct	70.6	83.5
Orthrioscincus_mixtus	extinct	70.6	83.5
Cordylidae	extinct	70.6	83.5
Odaxosaurus_priscus	extinct	70.6	83.5
Parasaniwa	extinct	70.6	83.5
Latoplatecarpus_nichollsae	extinct	70.6	83.5
Tylosaurus_kansasensis	extinct	85.8	89.3
Tylosaurus_nepaeolicus	extinct	85.8	89.3
Tylosaurinae	extinct	89.3	93.5
Platecarpus_planifrons	extinct	85.8	89.3
Ectenosaurus	extinct	83.5	85.8
Clidastes_liodontus	extinct	83.5	85.8
Plioplatecarpinae	extinct	70.6	83.5
Russellosaurina	extinct	89.3	93.5
Mosasauroidea	extinct	89.3	93.5
Lacertilia	extinct	66	70.6
Tupinambis	extinct	6.8	9
Tupinambis	extinct	4	6.8
Tupinambis	extinct	3.6	5.333
Colubridae	extinct	3.6	5.333
Mosasaurus_impar	extinct	72.1	83.6
Tupinambis	extinct	3.6	5.333
Tupinambis	extinct	3.6	5.333
Colubridae	extinct	3.6	5.333
Tupinambis	extinct	3.6	5.333
Colubridae	extinct	3.6	5.333
Anguidae	extinct	66	72.1
Anguidae	extinct	66	72.1
Squamata	extinct	33.9	38
Prognathodon	extinct	66	70.6
Morelia_riversleighensis	extinct	11.608	15.97
Hydrophiinae	extinct	11.608	15.97
Crotalus	extinct	0	0.0117
Agkistrodon	extinct	0	0.0117
Mosasaurinae	extinct	66	70.6
Squamata	extinct	66	70.6
Distortodon_rhomboideus	extinct	83.6	86.3
Russellosaurina	extinct	70.6	83.5
Plioplatecarpinae	extinct	70.6	83.5
Coniophis	extinct	33.9	37.2
Calamagras_weigeli	extinct	33.9	37.2
Ogmophis_compactus	extinct	33.9	37.2
Colubridae	extinct	33.9	37.2
Morelia_riversleighensis	extinct	11.608	15.97
Morelia_riversleighensis	extinct	15.97	23.03
Morelia_riversleighensis	extinct	15.97	23.03
Morelia_riversleighensis	extinct	11.608	15.97
Morelia_riversleighensis	extinct	11.608	15.97
Morelia_riversleighensis	extinct	15.97	23.03
Morelia_riversleighensis	extinct	11.608	15.97
Incongruelaps_iteratus	extinct	11.608	15.97
Hydrophiinae	extinct	11.608	15.97
Hydrophiinae	extinct	11.608	15.97
Hydrophiinae	extinct	11.608	15.97
Hydrophiinae	extinct	11.608	15.97
Pythonidae	extinct	23.03	28.4
Morelia_spilota	extinct	11.608	15.97
Morelia	extinct	11.608	15.97
Liasis_dubudingala	extinct	3.6	5.333
Mosasauridae	extinct	70.6	83.5
Liasis_dubudingala	extinct	3.6	5.333
Liasis_dubudingala	extinct	3.6	5.333
Pterygoboa	extinct	15.97	20.43
Pterygoboa	extinct	15.97	20.43
Pterygoboa	extinct	23.03	28.1
Scolecophidia	extinct	15.97	20.43
Scolecophidia	extinct	20.43	24.8
Scolecophidia	extinct	20.43	30.8
Scolecophidia	extinct	23.03	28.1
Stilosoma	extinct	4.9	13.6
Heterodon	extinct	4.9	13.6
Diadophis_elinorae	extinct	4.9	13.6
Elapidae	extinct	4.9	13.6
Crotalinae	extinct	4.9	13.6
Anolis_carolinensis	extinct	0.0117	0.126
Colubridae	extinct	0.0117	0.126
Crotalus_adamanteus	extinct	0.0117	0.126
Crotalus_adamanteus	extinct	0.0117	0.126
Ophisaurus	extinct	0.0117	0.126
Farancia_abacura	extinct	0.0117	0.126
Opheodrys	extinct	0.0117	0.126
Lampropeltis_getulus	extant	0.0117	0.126
Natrix	extinct	0.0117	0.126
Nerodia_sipedon	extinct	0.0117	0.126
Agkistrodon_piscivorous	extinct	0.0117	0.126
Crotalus_adamanteus	extinct	0.0117	0.126
Drymarchon_corais	extinct	0.0117	0.126
Masticophis	extinct	0.0117	0.126
Elaphe_guttata	extinct	0.0117	0.126
Lampropeltis_getulus	extant	0.0117	0.126
Nerodia_sipedon	extinct	0.0117	0.126
Natrix	extinct	0.0117	0.126
Natrix	extinct	0.0117	0.126
Thamnophis_sirtalis	extant	0.0117	0.126
Agkistrodon_piscivorous	extinct	0.0117	0.126
Coluber_constrictor	extinct	0.0117	0.126
Masticophis	extinct	0.0117	0.126
Elaphe_guttata	extinct	0.0117	0.126
Pituophis	extinct	0.0117	0.126
Heterodon_platyrhinos	extinct	0.0117	0.126
